player_id,thrower_x,thrower_y,event_type,dest_x,dest_y,event_name
msheppard,-0.73,17.61,22,-2.09,103.25,Throwaway
clacy,1.96,52.83,18,-19.45,60.9,Throw (completion)
cnewell,-7.51,20.41,18,-17.09,29.8,Throw (completion)
jtowle,-10.31,34.93,18,-0.63,25.16,Throw (completion)
cnewell,-0.63,25.16,18,4.5,21.67,Throw (completion)
whoffenka,4.5,21.67,18,-5.86,23.12,Throw (completion)
cnewell,-5.86,23.12,18,-1.12,25.54,Throw (completion)
whoffenka,-1.12,25.54,18,-7.51,22.93,Throw (completion)
cnewell,-7.51,22.93,18,-18.73,32.41,Throw (completion)
moliart,-18.73,32.41,18,-12.25,31.16,Throw (completion)
cnewell,-12.25,31.16,22,2.96,37.35,Throwaway
mdillard,10.98,2.22,18,1.3,13.74,Throw (completion)
nceluch,1.3,13.74,18,-5.57,23.12,Throw (completion)
jmcmoniga,-5.57,23.12,18,0.43,17.41,Throw (completion)
nceluch,0.43,17.41,18,6.72,23.32,Throw (completion)
areppermu,6.72,23.32,18,16.21,31.64,Throw (completion)
cvukovic,16.79,40.16,18,18.05,60.38,Throw (completion)
jmcmoniga,19.69,84.19,18,9.82,73.83,Throw (completion)
cvukovic,9.82,73.83,18,0.43,74.9,Throw (completion)
nceluch,0.43,74.9,18,3.33,69.58,Throw (completion)
cvukovic,3.33,69.58,18,0.62,73.16,Throw (completion)
nceluch,0.62,73.16,18,6.53,70.93,Throw (completion)
cvukovic,6.53,70.93,18,-14.86,74.22,Throw (completion)
areppermu,-14.86,74.22,19,-23.38,115.06,Goal
jklane,0.0,40.0,18,8.86,56.19,Throw (completion)
lsovellfe,8.86,56.19,18,-2.29,55.22,Throw (completion)
jklane,-2.29,55.22,18,-10.1,60.51,Throw (completion)
kjohnson1,-10.1,60.51,18,-3.13,56.25,Throw (completion)
jklane,-3.13,56.25,18,10.15,64.45,Throw (completion)
kjohnson1,10.15,64.45,18,-4.75,66.77,Throw (completion)
bvohnoutk,-4.75,66.77,18,-1.97,81.35,Throw (completion)
tvandemoo,-1.97,81.35,18,-7.52,78.12,Throw (completion)
kjohnson1,-7.52,78.12,18,1.7,79.22,Throw (completion)
tvandemoo,1.7,79.22,18,9.25,84.32,Throw (completion)
lsovellfe,9.25,84.32,18,16.09,88.12,Throw (completion)
kjohnson1,16.09,88.12,18,17.05,96.58,Throw (completion)
tvandemoo,17.05,96.58,19,19.63,102.51,Goal
whoffenka,3.43,5.12,18,-3.05,22.25,Throw (completion)
jmast,-3.05,22.25,18,10.88,26.12,Throw (completion)
msheppard,10.88,26.12,18,19.01,36.58,Throw (completion)
jtowle,19.01,36.58,18,20.37,42.77,Throw (completion)
whoffenka,20.37,52.77,18,19.4,48.0,Throw (completion)
jtowle,19.4,48.0,18,14.95,46.83,Throw (completion)
cnewell,14.95,46.83,18,9.34,43.93,Throw (completion)
whoffenka,9.34,43.93,18,17.37,42.0,Throw (completion)
cnewell,17.37,42.0,18,9.82,49.54,Throw (completion)
moliart,9.82,49.54,18,2.17,58.25,Throw (completion)
whoffenka,-3.83,53.7,18,5.37,54.0,Throw (completion)
cnewell,5.37,54.0,18,1.4,51.29,Throw (completion)
whoffenka,1.4,51.29,18,4.21,54.48,Throw (completion)
cnewell,4.21,54.48,18,7.98,50.7,Throw (completion)
whoffenka,7.98,50.7,18,-0.34,50.22,Throw (completion)
jmast,-0.34,50.22,18,-3.25,46.45,Throw (completion)
whoffenka,-3.25,46.45,18,-9.44,55.35,Throw (completion)
moliart,-9.44,55.35,18,-12.64,49.35,Throw (completion)
whoffenka,-12.64,49.35,18,-5.67,54.09,Throw (completion)
moliart,-5.67,54.09,18,1.3,59.32,Throw (completion)
jtowle,1.3,59.32,18,11.66,63.19,Throw (completion)
msheppard,11.66,63.19,18,0.43,56.8,Throw (completion)
jmast,0.43,56.8,18,-14.09,63.67,Throw (completion)
moliart,-14.09,63.67,18,-2.28,57.77,Throw (completion)
jmast,-2.28,57.77,18,-18.35,67.93,Throw (completion)
jtowle,-18.35,67.93,18,-6.93,61.25,Throw (completion)
jmast,-6.93,61.25,18,-1.02,66.38,Throw (completion)
whoffenka,-1.02,66.38,18,-5.76,59.8,Throw (completion)
jmast,-5.76,59.8,18,1.4,60.87,Throw (completion)
whoffenka,1.4,60.87,18,-1.12,57.09,Throw (completion)
cnewell,-1.12,57.09,18,5.17,59.7,Throw (completion)
whoffenka,5.17,59.7,22,6.28,59.94,Throwaway
tvandemoo,-6.28,60.06,18,-16.68,79.8,Throw (completion)
lsovellfe,-16.68,79.8,18,-4.42,80.0,Throw (completion)
tvandemoo,-4.42,80.0,19,-23.0,103.87,Goal
cnewell,-9.25,10.93,18,-3.25,24.38,Throw (completion)
jmast,-3.25,24.38,18,1.79,22.54,Throw (completion)
whoffenka,1.79,22.54,18,-6.54,25.93,Throw (completion)
jmast,-6.54,15.93,18,-0.44,18.96,Throw (completion)
whoffenka,-0.44,18.96,18,15.24,19.93,Throw (completion)
moliart,15.24,19.93,18,19.89,25.16,Throw (completion)
whoffenka,19.89,25.16,18,23.66,38.22,Throw (completion)
jtowle,23.66,38.22,18,18.53,33.38,Throw (completion)
whoffenka,18.53,33.38,18,15.82,44.12,Throw (completion)
jmast,15.82,44.12,18,6.43,42.29,Throw (completion)
whoffenka,6.43,42.29,18,0.91,55.16,Throw (completion)
moliart,0.91,55.16,18,3.14,48.58,Throw (completion)
jmast,3.14,48.58,18,-11.38,62.61,Throw (completion)
whoffenka,-11.38,62.61,18,-7.51,56.61,Throw (completion)
jmast,-7.51,56.61,18,-2.47,56.12,Throw (completion)
whoffenka,-2.47,56.12,18,1.88,52.45,Throw (completion)
jmast,1.88,52.45,18,-5.09,46.45,Throw (completion)
whoffenka,-5.09,46.45,18,-15.15,52.45,Throw (completion)
cnewell,-15.15,52.45,18,-20.38,62.9,Throw (completion)
moliart,-20.38,62.9,19,-18.06,109.54,Goal
jklane,-3.71,10.83,18,-9.32,25.8,Throw (completion)
tvandemoo,-9.32,25.8,18,-20.16,39.48,Throw (completion)
mrehder,-20.16,39.48,18,-3.65,91.22,Throw (completion)
bvohnoutk,-3.65,100.0,19,0.09,104.45,Goal
cnewell,-4.02,1.45,18,18.24,17.61,Throw (completion)
jmast,5.66,24.77,18,-5.67,23.7,Throw (completion)
cnewell,-5.67,23.7,18,3.82,26.41,Throw (completion)
jmast,3.82,26.41,18,14.85,40.74,Throw (completion)
jtowle,14.85,40.74,18,8.17,43.45,Throw (completion)
cnewell,-7.99,44.32,18,-1.41,55.64,Throw (completion)
jmast,-12.54,50.03,18,-20.57,55.25,Throw (completion)
cnewell,-20.57,55.25,22,-8.67,107.51,Throwaway
cnewell,-2.38,20.0,18,-12.15,18.09,Throw (completion)
jmast,-12.15,18.09,18,-20.09,26.12,Throw (completion)
jtowle,-20.09,26.12,18,-20.96,35.12,Throw (completion)
msheppard,-20.96,35.12,22,-20.01,63.55,Throwaway
jmast,-14.48,25.54,18,-17.86,93.29,Throw (completion)
moliart,-17.86,93.29,18,-22.03,90.29,Throw (completion)
msheppard,-22.03,90.29,18,-22.41,85.35,Throw (completion)
whoffenka,-22.41,85.35,18,-8.96,89.41,Throw (completion)
jtowle,-8.96,89.41,18,-12.64,85.16,Throw (completion)
cnewell,-12.64,85.16,18,-8.09,82.35,Throw (completion)
jtowle,-8.09,82.35,18,-9.15,77.9,Throw (completion)
whoffenka,-9.15,77.9,18,-13.41,91.74,Throw (completion)
msheppard,-13.41,91.74,18,-15.93,88.54,Throw (completion)
whoffenka,-15.93,88.54,18,-10.31,84.96,Throw (completion)
msheppard,-10.31,84.96,18,-6.83,80.51,Throw (completion)
whoffenka,-6.83,80.51,18,-15.06,88.16,Throw (completion)
jtowle,-15.06,88.16,18,-5.86,85.54,Throw (completion)
whoffenka,-4.12,83.32,18,-1.02,84.77,Throw (completion)
whoffenka,2.46,84.96,19,24.15,104.51,Goal
kjohnson1,11.83,4.58,18,-1.39,20.9,Throw (completion)
tvandemoo,-1.39,20.9,18,8.99,23.22,Throw (completion)
kjohnson1,8.99,23.22,18,-5.2,24.77,Throw (completion)
tvandemoo,-5.2,24.77,18,6.93,24.32,Throw (completion)
kjohnson1,6.93,24.32,18,-3.39,15.93,Throw (completion)
bvohnoutk,-3.39,15.93,18,8.28,16.51,Throw (completion)
tvandemoo,8.28,16.51,22,2.52,31.18,Throwaway
jmast,-4.51,78.58,18,6.72,77.51,Throw (completion)
cnewell,6.72,77.51,18,-1.02,76.83,Throw (completion)
jmast,-1.02,76.83,18,9.72,75.67,Throw (completion)
cnewell,9.72,75.67,18,4.79,72.58,Throw (completion)
whoffenka,4.79,72.58,18,-0.44,66.09,Throw (completion)
cnewell,-0.44,66.09,18,-3.73,77.12,Throw (completion)
moliart,-3.73,77.12,18,-25.32,93.0,Throw (completion)
moliart,-15.93,92.7,18,-17.38,87.48,Throw (completion)
whoffenka,-17.38,87.48,18,-9.35,84.67,Throw (completion)
moliart,-9.35,84.67,18,-4.99,85.06,Throw (completion)
whoffenka,-4.99,85.06,18,2.85,92.22,Throw (completion)
moliart,2.85,92.22,18,-3.83,91.64,Throw (completion)
whoffenka,-3.83,81.64,18,-7.99,78.38,Throw (completion)
jtowle,-7.99,78.38,18,-15.25,85.93,Throw (completion)
jmast,-15.25,85.93,18,-5.76,86.9,Throw (completion)
cnewell,-5.76,86.9,18,3.72,84.19,Throw (completion)
msheppard,3.72,84.19,18,5.66,93.87,Throw (completion)
whoffenka,5.66,93.87,22,9.34,101.9,Throwaway
clacy,-8.1,20.64,18,12.41,17.41,Throw (completion)
clacy,16.34,22.45,18,18.66,59.54,Throw (completion)
clacy,2.41,69.48,18,-15.9,76.64,Throw (completion)
clacy,-0.49,74.45,18,4.03,82.58,Throw (completion)
cvukovic,-11.38,9.48,18,-24.25,23.32,Throw (completion)
jmcmoniga,-24.25,23.32,18,-14.96,20.7,Throw (completion)
cvukovic,-14.96,20.7,18,-4.12,18.87,Throw (completion)
mdillard,-4.12,18.87,18,1.3,23.8,Throw (completion)
nceluch,1.3,33.8,18,7.21,29.22,Throw (completion)
mdillard,7.21,29.22,18,20.18,41.51,Throw (completion)
jmcmoniga,22.79,56.61,18,7.4,52.35,Throw (completion)
nceluch,-3.93,61.74,22,-13.83,81.62,Throwaway
jklane,2.48,45.22,18,10.09,61.03,Throw (completion)
lsovellfe,10.09,61.03,18,10.54,70.19,Throw (completion)
tvandemoo,10.54,70.19,18,-4.55,65.87,Throw (completion)
jklane,-4.55,65.87,18,-8.68,69.22,Throw (completion)
tvandemoo,-8.68,69.22,18,6.41,58.77,Throw (completion)
jklane,-0.23,62.0,22,-25.82,83.16,Throwaway
whoffenka,25.82,36.84,18,25.4,27.77,Throw (completion)
jmast,25.4,27.77,18,20.66,38.12,Throw (completion)
msheppard,20.66,38.12,18,19.69,53.61,Throw (completion)
moliart,19.69,53.61,18,20.56,45.29,Throw (completion)
jmast,20.56,45.29,18,14.18,41.7,Throw (completion)
whoffenka,14.18,41.7,18,16.79,38.03,Throw (completion)
jmast,16.79,38.03,18,-2.86,36.87,Throw (completion)
cnewell,-2.86,36.87,18,-13.12,43.93,Throw (completion)
moliart,-16.61,59.7,22,-23.72,79.62,Throwaway
bvohnoutk,20.08,44.51,19,11.38,108.7,Goal
jklane,-4.04,16.58,18,-1.78,25.67,Throw (completion)
tvandemoo,-1.78,25.67,18,-17.71,29.87,Throw (completion)
mrehder,-17.71,29.87,18,-14.87,44.9,Throw (completion)
kjohnson1,-14.87,44.9,18,1.45,40.58,Throw (completion)
jklane,1.45,40.58,18,14.02,43.61,Throw (completion)
mrehder,14.02,43.61,18,-2.42,41.35,Throw (completion)
jklane,-2.42,41.35,18,12.02,41.93,Throw (completion)
mrehder,12.02,41.93,18,18.79,51.09,Throw (completion)
jklane,18.79,51.09,18,-2.94,59.8,Throw (completion)
mrehder,-2.94,59.8,18,-10.55,79.67,Throw (completion)
kjohnson1,-10.55,79.67,22,-12.03,104.64,Throwaway
nceluch,12.05,20.0,18,2.37,20.0,Throw (completion)
clacy,18.28,57.35,22,11.7,104.32,Throwaway
cnewell,-11.86,11.51,18,-5.67,21.48,Throw (completion)
jmast,-5.67,21.48,18,0.91,30.29,Throw (completion)
jtowle,0.91,30.29,18,6.63,28.45,Throw (completion)
whoffenka,6.63,28.45,18,4.88,42.58,Throw (completion)
msheppard,4.88,42.58,18,1.4,36.48,Throw (completion)
whoffenka,1.4,36.48,18,-0.92,48.29,Throw (completion)
moliart,-0.92,48.29,18,-8.86,51.77,Throw (completion)
jtowle,-8.86,51.77,18,-15.73,53.22,Throw (completion)
cnewell,-15.73,53.22,18,-16.99,67.74,Throw (completion)
msheppard,-16.99,67.74,18,-8.38,66.29,Throw (completion)
jtowle,-8.38,66.29,18,-15.73,70.35,Throw (completion)
whoffenka,-15.73,70.35,18,-22.61,81.58,Throw (completion)
jmast,-22.61,81.58,18,-20.48,75.09,Throw (completion)
whoffenka,-20.48,75.09,18,-14.48,70.16,Throw (completion)
jtowle,-14.48,70.16,18,0.04,63.09,Throw (completion)
cnewell,0.04,63.09,18,2.17,71.41,Throw (completion)
whoffenka,2.17,71.41,18,11.27,74.32,Throw (completion)
jtowle,11.27,74.32,18,3.72,71.8,Throw (completion)
cnewell,3.72,71.8,18,-4.41,70.45,Throw (completion)
jmast,-4.41,70.45,18,1.01,61.35,Throw (completion)
cnewell,1.01,61.35,18,-7.89,64.06,Throw (completion)
jmast,-7.89,64.06,22,4.72,91.42,Throwaway
clacy,-4.72,28.58,22,-3.18,59.74,Throwaway
whoffenka,3.18,60.26,18,-18.73,36.87,Throw (completion)
cnewell,-18.73,36.87,18,-23.48,49.25,Throw (completion)
msheppard,-23.48,49.25,18,-15.93,62.22,Throw (completion)
whoffenka,-15.93,62.22,18,-12.64,70.64,Throw (completion)
jtowle,-12.64,70.64,18,-21.54,72.87,Throw (completion)
whoffenka,-21.54,72.87,18,-11.77,73.64,Throw (completion)
jmast,-11.77,73.64,18,4.01,70.93,Throw (completion)
cnewell,4.01,70.93,22,19.01,102.58,Throwaway
msheppard,18.72,100.0,19,24.44,103.64,Goal
tvandemoo,-5.58,14.9,18,-1.07,20.96,Throw (completion)
jklane,-1.07,20.96,18,-10.81,26.9,Throw (completion)
tvandemoo,-10.81,26.9,18,-20.22,38.96,Throw (completion)
lsovellfe,-20.22,38.96,18,-7.97,46.7,Throw (completion)
tvandemoo,-7.97,46.7,18,2.35,41.35,Throw (completion)
jklane,2.35,41.35,18,-15.45,75.03,Throw (completion)
tvandemoo,-15.45,75.03,18,-1.46,76.7,Throw (completion)
bvohnoutk,-1.46,76.7,19,-10.16,103.09,Goal
cnewell,-11.67,13.64,18,-7.7,24.96,Throw (completion)
whoffenka,-7.7,24.96,18,-11.67,40.45,Throw (completion)
msheppard,-11.67,40.45,18,-16.99,39.48,Throw (completion)
whoffenka,-16.99,39.48,18,-17.48,50.9,Throw (completion)
moliart,-17.48,50.9,18,-19.32,65.61,Throw (completion)
msheppard,-19.32,65.61,18,-9.83,61.45,Throw (completion)
moliart,-9.83,61.45,18,-3.83,63.0,Throw (completion)
whoffenka,-3.83,63.0,18,3.72,61.25,Throw (completion)
cnewell,3.72,61.25,18,7.5,67.74,Throw (completion)
msheppard,7.5,67.74,19,-10.02,113.41,Goal
jklane,-0.42,28.96,18,-14.55,39.48,Throw (completion)
bvohnoutk,-11.58,54.45,18,-0.42,51.67,Throw (completion)
jklane,-0.42,51.67,18,-11.65,69.29,Throw (completion)
tvandemoo,-11.65,69.29,18,-1.52,67.29,Throw (completion)
jklane,-1.52,67.29,18,8.99,72.58,Throw (completion)
cnewell,-4.22,17.7,18,-9.54,24.29,Throw (completion)
whoffenka,-9.54,24.29,18,-6.05,29.51,Throw (completion)
nceluch,-6.05,29.51,18,2.27,32.7,Throw (completion)
whoffenka,2.27,32.7,18,-2.28,31.54,Throw (completion)
nceluch,-2.28,31.54,18,23.47,38.61,Throw (completion)
msheppard,23.47,38.61,18,16.69,34.83,Throw (completion)
nceluch,16.69,34.83,18,10.01,30.38,Throw (completion)
whoffenka,10.01,30.38,18,4.3,35.61,Throw (completion)
msheppard,4.3,35.61,18,-3.25,31.45,Throw (completion)
cnewell,-3.25,31.45,18,-7.89,36.87,Throw (completion)
msheppard,-7.89,36.87,18,-4.7,30.58,Throw (completion)
whoffenka,-4.7,30.58,18,0.14,34.35,Throw (completion)
msheppard,0.14,34.35,18,11.37,33.0,Throw (completion)
nceluch,11.37,33.0,18,4.3,30.77,Throw (completion)
whoffenka,4.3,30.77,18,10.79,35.7,Throw (completion)
nceluch,10.79,35.7,18,4.01,35.9,Throw (completion)
whoffenka,4.01,35.9,18,-2.57,34.16,Throw (completion)
msheppard,-2.57,34.16,18,-1.6,44.22,Throw (completion)
cnewell,-1.6,44.22,18,-5.18,40.83,Throw (completion)
whoffenka,-5.18,40.83,18,-22.9,64.83,Throw (completion)
whoffenka,-19.22,63.38,18,-17.28,59.12,Throw (completion)
nceluch,-17.28,59.12,18,-12.64,57.67,Throw (completion)
whoffenka,-12.64,57.67,20,11.7,60.45,Drop
cvukovic,19.6,72.38,18,17.85,77.03,Throw (completion)
mdillard,10.98,75.29,18,17.37,85.83,Throw (completion)
areppermu,8.17,81.96,19,-21.35,111.29,Goal
lsovellfe,10.22,1.67,18,6.22,20.83,Throw (completion)
jklane,6.22,20.83,18,-4.23,20.06,Throw (completion)
lsovellfe,-4.23,20.06,18,-17.71,32.0,Throw (completion)
lsovellfe,-1.2,22.51,18,-13.26,25.35,Throw (completion)
jklane,-13.26,25.35,18,5.51,28.77,Throw (completion)
tvandemoo,5.51,28.77,18,5.96,36.19,Throw (completion)
jklane,5.96,36.19,18,-1.13,40.0,Throw (completion)
tvandemoo,-1.13,40.0,18,-9.97,42.96,Throw (completion)
lsovellfe,-9.97,42.96,18,-0.88,40.64,Throw (completion)
tvandemoo,-0.88,40.64,18,5.12,42.0,Throw (completion)
lsovellfe,5.12,42.0,18,-1.33,44.32,Throw (completion)
tvandemoo,-1.33,44.32,18,-13.19,45.35,Throw (completion)
lsovellfe,-13.19,35.35,18,-12.29,20.7,Throw (completion)
tvandemoo,-12.29,20.7,18,-11.84,15.09,Throw (completion)
lsovellfe,-11.84,15.09,18,-0.81,14.38,Throw (completion)
tvandemoo,-8.68,14.12,18,-14.61,15.54,Throw (completion)
lsovellfe,-8.68,14.45,18,-18.03,19.09,Throw (completion)
tvandemoo,-18.03,19.09,18,-8.03,13.29,Throw (completion)
lsovellfe,-8.03,13.29,18,-5.65,18.45,Throw (completion)
jklane,-5.65,18.45,18,-6.03,32.32,Throw (completion)
tvandemoo,-6.03,32.32,18,-4.29,40.19,Throw (completion)
bvohnoutk,-15.58,52.19,18,-9.65,46.51,Throw (completion)
tvandemoo,-9.65,46.51,18,6.09,40.9,Throw (completion)
lsovellfe,6.09,40.9,18,5.19,54.12,Throw (completion)
lsovellfe,12.15,53.41,18,4.15,54.32,Throw (completion)
tvandemoo,4.15,54.32,18,5.32,69.93,Throw (completion)
tvandemoo,-2.36,71.8,18,-11.58,81.87,Throw (completion)
bvohnoutk,-11.58,81.87,18,-2.62,81.87,Throw (completion)
tvandemoo,-2.62,81.87,18,-12.81,90.06,Throw (completion)
bvohnoutk,-12.81,90.06,18,-14.23,96.83,Throw (completion)
tvandemoo,0.0,100.0,19,-6.81,102.96,Goal
whoffenka,26.66,49.77,18,26.66,39.48,Throw (completion)
jmast,26.66,39.48,18,17.29,24.48,Throw (completion)
cnewell,17.29,24.48,18,14.35,25.95,Throw (completion)
whoffenka,14.35,25.95,18,12.21,20.38,Throw (completion)
cnewell,12.21,20.38,18,15.52,23.02,Throw (completion)
whoffenka,15.52,23.02,18,15.58,16.83,Throw (completion)
cnewell,15.58,16.83,18,21.15,26.75,Throw (completion)
moliart,21.15,26.75,18,24.09,25.77,Throw (completion)
whoffenka,24.09,25.77,18,20.29,16.95,Throw (completion)
cnewell,20.29,16.95,18,22.38,15.48,Throw (completion)
whoffenka,22.38,15.48,18,18.76,29.2,Throw (completion)
cnewell,18.76,29.2,18,22.44,34.65,Throw (completion)
jtowle,22.44,34.65,18,17.84,40.04,Throw (completion)
cnewell,17.84,40.04,18,16.37,54.97,Throw (completion)
moliart,16.37,54.97,18,11.72,60.48,Throw (completion)
cnewell,11.72,60.48,18,15.52,66.3,Throw (completion)
jtowle,15.52,66.3,18,12.03,71.81,Throw (completion)
moliart,12.03,71.81,18,8.66,67.34,Throw (completion)
jtowle,8.66,67.34,18,14.48,71.02,Throw (completion)
jmast,14.48,71.02,18,4.86,74.08,Throw (completion)
jtowle,4.86,74.08,18,-5.06,84.0,Throw (completion)
moliart,-5.06,84.0,22,-20.39,68.62,Throwaway
whoffenka,11.72,4.4,18,5.29,24.85,Throw (completion)
jmast,5.29,24.85,18,-1.87,31.16,Throw (completion)
moliart,-1.87,31.16,22,-16.52,52.77,Throwaway
clacy,16.52,67.23,18,-1.59,78.25,Throw (completion)
clacy,1.12,80.12,18,-12.48,80.12,Throw (completion)
tvandemoo,8.53,91.48,18,15.89,93.35,Throw (completion)
lsovellfe,15.89,93.35,19,20.92,114.06,Goal
cnewell,-12.22,5.57,18,-7.38,17.26,Throw (completion)
whoffenka,-7.38,17.26,18,2.66,11.81,Throw (completion)
jmast,2.66,11.81,18,16.07,22.34,Throw (completion)
jtowle,16.07,22.34,18,8.17,12.79,Throw (completion)
jmast,8.17,12.79,18,-3.1,7.77,Throw (completion)
cnewell,-3.1,7.77,18,7.5,6.36,Throw (completion)
moliart,7.5,6.36,18,0.76,21.97,Throw (completion)
jtowle,0.76,21.97,18,-6.22,18.67,Throw (completion)
whoffenka,-6.22,18.67,18,4.43,17.63,Throw (completion)
cnewell,4.43,17.63,18,15.58,26.93,Throw (completion)
moliart,15.58,26.93,22,-2.73,83.71,Throwaway
clacy,-9.71,30.58,18,2.09,26.83,Throw (completion)
clacy,4.61,34.25,22,-2.62,115.67,Throwaway
whoffenka,-3.22,20.0,18,-15.71,17.93,Throw (completion)
jmast,-15.71,17.93,18,-16.45,32.93,Throw (completion)
msheppard,-16.45,32.93,18,-11.79,25.34,Throw (completion)
jmast,-11.79,25.34,18,6.27,24.85,Throw (completion)
cnewell,6.27,24.85,18,-5.55,29.93,Throw (completion)
jmast,-5.55,29.93,22,-11.85,94.26,Throwaway
clacy,11.85,25.74,18,14.02,30.12,Throw (completion)
mdillard,10.99,7.71,18,1.92,21.12,Throw (completion)
nceluch,1.92,21.12,18,2.35,31.71,Throw (completion)
cvukovic,2.35,31.71,18,-13.2,35.32,Throw (completion)
nceluch,-15.71,31.71,18,-8.06,39.97,Throw (completion)
jmcmoniga,-17.0,41.51,18,-15.96,62.51,Throw (completion)
areppermu,-15.96,62.51,18,-5.49,65.02,Throw (completion)
jmcmoniga,-5.49,65.02,18,3.03,69.48,Throw (completion)
cvukovic,3.03,69.48,18,10.31,74.32,Throw (completion)
mdillard,10.31,74.32,18,9.64,80.57,Throw (completion)
jmcmoniga,9.64,80.57,18,3.52,87.48,Throw (completion)
nceluch,3.52,87.48,18,-3.59,82.95,Throw (completion)
mdillard,-3.59,82.95,18,-8.98,84.3,Throw (completion)
cvukovic,-8.98,84.3,18,-19.69,94.1,Throw (completion)
nceluch,-19.69,94.1,18,-12.96,90.97,Throw (completion)
cvukovic,-12.96,90.97,19,11.05,113.2,Goal
lsovellfe,-7.0,11.54,18,0.61,20.38,Throw (completion)
jklane,0.61,20.38,18,15.76,44.45,Throw (completion)
tvandemoo,15.76,44.45,18,-1.84,41.48,Throw (completion)
tvandemoo,-6.36,57.29,22,-15.77,100.96,Throwaway
cvukovic,19.31,18.24,18,2.6,67.16,Throw (completion)
lsovellfe,0.29,31.93,18,-13.77,51.41,Throw (completion)
tvandemoo,-13.77,51.41,22,-0.04,101.48,Throwaway
cvukovic,4.01,19.46,18,-1.08,14.63,Throw (completion)
cvukovic,-5.36,17.02,18,13.37,23.08,Throw (completion)
jklane,-8.49,65.09,18,-0.88,83.03,Throw (completion)
whoffenka,26.17,20.14,22,15.81,57.72,Throwaway
mrehder,-15.81,62.28,18,-2.68,57.61,Throw (completion)
bvohnoutk,10.99,67.09,18,15.5,87.03,Throw (completion)
nceluch,-7.63,11.81,18,-14.61,10.71,Throw (completion)
nceluch,-8.91,7.4,18,-15.65,6.79,Throw (completion)
nceluch,-16.57,1.53,18,-17.73,25.4,Throw (completion)
jmcmoniga,-17.73,25.4,18,-13.38,29.44,Throw (completion)
lsovellfe,-26.41,39.16,18,-24.48,34.77,Throw (completion)
jklane,-24.48,34.77,18,3.38,36.64,Throw (completion)
cnewell,-11.61,10.28,18,-1.75,24.42,Throw (completion)
whoffenka,-1.75,24.42,18,12.58,24.3,Throw (completion)
jmast,12.58,24.3,18,6.82,23.81,Throw (completion)
whoffenka,6.82,23.81,18,-2.55,25.89,Throw (completion)
cnewell,-2.55,25.89,18,-5.24,24.24,Throw (completion)
whoffenka,-5.24,24.24,18,-1.08,27.06,Throw (completion)
cnewell,-1.08,27.06,18,-12.04,37.34,Throw (completion)
moliart,-12.04,37.34,18,-9.59,32.02,Throw (completion)
whoffenka,-9.59,32.02,18,-3.65,34.1,Throw (completion)
cnewell,-3.65,34.1,22,-1.35,48.56,Throwaway
clacy,11.06,81.35,18,13.83,78.25,Throw (completion)
clacy,-1.2,84.77,18,-11.97,96.32,Throw (completion)
jmast,11.23,20.08,18,0.15,21.3,Throw (completion)
cnewell,0.15,21.3,18,-4.14,26.2,Throw (completion)
whoffenka,-4.14,26.2,18,-7.75,28.59,Throw (completion)
cnewell,-7.75,28.59,18,-4.32,27.42,Throw (completion)
whoffenka,-4.32,27.42,18,4.99,27.0,Throw (completion)
jmast,4.99,27.0,18,1.13,27.67,Throw (completion)
whoffenka,1.13,27.67,18,-3.89,27.0,Throw (completion)
jmast,-3.89,27.0,18,-7.26,28.4,Throw (completion)
whoffenka,-7.26,28.4,18,-20.85,38.75,Throw (completion)
moliart,-20.85,38.75,18,-15.96,38.02,Throw (completion)
whoffenka,-15.96,38.02,18,-11.36,36.24,Throw (completion)
jmast,-11.36,36.24,18,7.43,43.22,Throw (completion)
jtowle,7.43,43.22,18,1.8,45.3,Throw (completion)
jmast,1.8,45.3,18,-0.65,43.22,Throw (completion)
whoffenka,-0.65,43.22,18,-4.87,48.0,Throw (completion)
jmast,-4.87,48.0,18,-18.71,68.44,Throw (completion)
jmast,-16.08,66.18,18,-12.04,60.73,Throw (completion)
whoffenka,-12.04,60.73,18,-6.04,59.08,Throw (completion)
jtowle,-6.04,59.08,18,5.9,65.02,Throw (completion)
cnewell,5.9,65.02,18,13.44,64.53,Throw (completion)
